-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 12/31/2023 in LST
Location: latitude  29.917   longitude 78.71 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1266.18 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (W m-2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (W m-2) 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (W m-2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS2M,PRECTOTCORR,PS,ALLSKY_KT
2021,5,6,264.56,119.81,158.35,294.54,23.36,45.37,1.6,6.74,87.3,0.58
2021,5,7,281.74,185.41,123.47,292.74,22.9,46.03,1.74,0.36,87.45,0.62
2021,5,8,269.82,156.84,134.17,311.76,22.65,48.11,1.22,4.08,87.31,0.59
2021,5,9,281.77,173.49,138.7,305.83,22.66,50.57,2.02,0.87,87.15,0.62
2021,5,10,202.18,63.02,136.53,295.66,22.69,50.26,1.51,0.78,87.06,0.44
2021,5,11,242.57,91.31,145.28,295.07,23.01,49.32,1.99,0.45,86.98,0.53
2021,5,12,186.43,51.95,126.27,286.04,24.04,43.24,1.95,2.68,86.8,0.41
2021,5,13,232.45,91.7,139.55,305.59,20.5,61.5,1.38,8.23,86.93,0.5
2021,5,14,315.78,261.56,105.78,322.56,22.06,52.75,1.72,0.01,86.92,0.68
2021,5,15,247.98,87.48,171.45,310.12,23.57,42.65,2.09,0.19,87.08,0.54
2021,5,16,332.02,310.6,89.12,334.62,24.78,37.28,1.84,0.0,87.2,0.72
2021,5,17,177.28,56.17,124.29,326.62,25.15,33.69,1.76,0.0,87.24,0.38
2021,5,18,119.41,19.07,93.45,315.19,24.06,40.64,1.93,0.62,87.19,0.26
2021,5,19,76.72,13.87,56.54,311.79,20.73,64.28,1.23,35.55,87.02,0.17
2021,5,20,110.46,53.55,67.86,314.99,19.03,81.37,1.24,66.98,86.77,0.24
2021,5,21,212.47,146.14,98.3,325.3,21.93,54.84,1.43,0.0,87.06,0.46
2021,5,22,297.89,252.4,103.42,329.96,23.09,47.29,1.64,0.12,87.02,0.64
2021,5,23,321.49,309.82,82.21,325.2,23.28,47.39,1.62,0.19,87.05,0.69
2021,5,24,328.83,330.43,80.84,340.12,23.53,45.62,1.97,0.17,86.97,0.7
2021,5,25,358.74,438.11,47.84,359.23,25.0,35.76,1.59,0.0,86.77,0.77
2021,5,26,340.32,358.5,69.76,345.09,25.8,30.44,1.66,0.01,86.66,0.73
2021,5,27,320.52,294.25,112.34,336.72,25.96,33.42,1.81,0.0,86.7,0.68
2021,5,28,295.45,231.22,108.24,319.25,25.03,40.61,1.68,1.5,86.9,0.63
2021,5,29,243.66,125.4,126.1,289.72,23.86,66.02,1.99,11.27,87.06,0.52
2021,5,30,304.57,237.69,103.68,308.43,24.17,66.01,1.75,0.89,86.97,0.65
2021,5,31,286.22,193.69,119.35,309.29,24.89,58.58,1.82,7.71,86.73,0.61
2021,6,1,260.62,155.24,126.96,316.18,24.2,50.07,1.59,3.08,86.93,0.55
2021,6,2,316.16,277.2,99.73,328.45,23.56,50.59,1.83,1.27,87.01,0.67
2021,6,3,315.96,271.84,98.42,321.68,24.74,47.74,1.63,0.33,87.14,0.67
2021,6,4,302.6,222.21,117.2,317.67,25.43,49.65,1.97,1.16,87.14,0.64
2021,6,5,283.45,166.23,130.86,299.85,26.02,50.32,1.75,0.29,87.05,0.6
2021,6,6,306.08,237.33,108.1,313.64,25.82,50.81,2.17,0.18,86.96,0.65
2021,6,7,309.71,260.67,95.38,318.51,24.84,61.33,1.81,1.1,86.7,0.65
2021,6,8,270.9,124.87,159.97,302.73,28.08,52.59,2.7,0.0,86.5,0.57
2021,6,9,255.7,79.05,160.31,286.55,29.21,50.44,1.8,1.74,86.48,0.54
2021,6,10,194.84,37.25,141.67,292.68,24.48,75.57,1.87,8.08,86.51,0.41
2021,6,11,227.57,62.49,149.31,271.31,24.96,74.54,1.65,6.42,86.43,0.48
2021,6,12,194.13,85.16,106.89,288.58,24.38,77.03,1.93,7.82,86.58,0.41
2021,6,13,287.91,212.34,120.52,318.86,24.07,73.97,1.75,1.63,86.61,0.61
2021,6,14,312.28,275.51,104.99,335.21,24.78,65.36,1.62,0.74,86.46,0.66
2021,6,15,283.93,210.58,117.62,323.29,25.6,57.43,2.0,0.96,86.24,0.6
2021,6,16,231.54,82.18,134.76,288.8,24.92,65.04,1.67,7.78,86.49,0.49
2021,6,17,232.54,114.77,133.68,324.04,25.1,65.95,1.58,2.8,86.63,0.49
2021,6,18,158.67,81.81,91.82,325.86,22.26,81.37,0.87,49.08,86.75,0.33
2021,6,19,93.71,19.88,69.87,330.14,22.36,79.51,1.07,37.31,86.71,0.2
2021,6,20,108.74,28.17,79.41,331.46,22.86,76.88,1.64,7.87,86.73,0.23
2021,6,21,307.07,244.87,122.16,334.05,24.17,61.63,1.61,0.06,86.8,0.65
2021,6,22,291.04,174.96,136.4,313.78,25.67,54.48,1.55,0.0,86.82,0.61
2021,6,23,285.84,152.62,151.06,310.62,25.97,54.57,1.41,0.06,86.92,0.6
2021,6,24,283.03,189.42,114.54,312.93,25.2,54.04,1.49,0.85,86.83,0.6
2021,6,25,290.09,176.43,131.73,303.06,25.56,50.01,1.58,1.4,86.75,0.61
2021,6,26,314.75,266.77,99.0,322.9,24.87,57.65,1.52,3.66,86.89,0.66
2021,6,27,297.44,221.58,117.78,323.14,25.44,60.98,1.6,0.0,87.1,0.63
2021,6,28,270.91,146.01,141.54,316.64,26.24,58.99,1.64,0.0,86.99,0.57
2021,6,29,297.0,189.16,143.96,327.74,26.59,54.0,2.39,0.0,86.66,0.63
2021,6,30,303.95,217.67,131.59,319.35,27.73,49.65,2.76,0.0,86.43,0.64
2021,7,1,282.97,160.52,150.84,301.76,28.26,49.73,2.17,0.0,86.38,0.6
2021,7,2,268.98,118.4,164.02,297.63,28.09,47.98,1.51,3.54,86.5,0.57
2021,7,3,238.9,91.48,142.07,296.5,26.75,52.81,1.84,0.19,86.71,0.51
2021,7,4,247.1,97.56,140.73,294.45,25.32,62.54,1.25,9.07,86.86,0.52
2021,7,5,271.43,118.8,153.03,294.47,26.33,62.46,1.47,0.45,86.91,0.58
2021,7,6,269.24,126.0,153.11,290.84,27.23,59.0,1.89,0.13,86.74,0.57
2021,7,7,279.36,164.84,134.45,298.59,27.93,54.74,2.18,0.4,86.64,0.59
2021,7,8,240.7,77.78,154.68,289.67,28.5,56.18,1.5,3.44,86.71,0.51
2021,7,9,251.9,109.82,140.75,275.16,25.66,72.0,1.7,3.31,86.77,0.54
2021,7,10,263.57,164.94,123.3,301.2,25.41,73.7,1.58,0.91,86.76,0.56
2021,7,11,215.37,73.59,143.61,303.7,23.7,84.14,2.16,14.36,86.9,0.46
2021,7,12,224.0,120.88,113.91,302.24,24.11,78.64,1.53,9.88,87.07,0.48
2021,7,13,105.45,19.6,81.84,299.76,22.63,91.92,2.18,23.51,86.94,0.23
2021,7,14,44.03,7.52,34.43,302.71,23.92,81.23,1.37,7.96,86.96,0.09
2021,7,15,233.36,70.72,158.62,313.05,24.44,79.28,1.39,1.83,87.01,0.5
2021,7,16,253.12,142.49,131.38,303.69,24.37,83.14,1.79,3.3,87.1,0.54
2021,7,17,217.76,91.42,133.98,289.16,24.78,84.12,2.19,18.5,86.78,0.47
2021,7,18,60.12,4.93,47.04,263.76,23.73,89.49,1.8,52.42,86.57,0.13
2021,7,19,40.49,1.26,32.33,257.76,22.41,93.19,1.66,55.98,86.48,0.09
2021,7,20,118.05,11.59,94.08,301.15,22.3,93.57,1.79,20.06,86.45,0.25
2021,7,21,216.88,74.01,140.07,309.03,23.21,88.6,1.47,15.33,86.41,0.47
2021,7,22,118.09,20.29,91.28,319.14,23.91,84.48,1.31,44.03,86.38,0.26
2021,7,23,242.52,164.35,116.04,310.85,24.04,82.89,1.29,4.8,86.5,0.53
2021,7,24,280.83,239.68,100.08,317.17,24.27,80.97,1.03,3.74,86.61,0.61
2021,7,25,140.28,46.36,100.85,299.57,24.78,83.49,1.72,4.54,86.52,0.3
2021,7,26,90.45,9.37,71.03,305.6,23.31,91.32,1.62,6.31,86.34,0.2
2021,7,27,143.26,44.0,97.47,310.58,23.72,91.6,2.66,17.19,86.11,0.31
2021,7,28,58.46,7.37,45.75,291.39,23.03,91.42,1.07,47.56,86.29,0.13
2021,7,29,150.42,14.86,117.14,273.12,23.49,85.6,1.1,29.26,86.38,0.33
2021,7,30,190.63,94.5,111.63,310.17,23.21,89.11,0.96,7.17,86.51,0.42
2021,7,31,273.9,229.27,111.98,320.93,23.8,83.39,1.46,1.72,86.61,0.6
2021,8,1,214.17,90.78,134.56,313.96,23.66,88.3,2.0,3.05,86.46,0.47
2021,8,2,203.66,69.09,133.06,308.86,23.34,90.95,1.73,7.4,86.57,0.45
2021,8,3,226.14,143.67,111.04,306.2,24.15,87.03,1.25,10.23,86.65,0.5
2021,8,4,217.69,126.87,121.09,304.4,23.26,92.09,1.76,7.64,86.7,0.48
2021,8,5,179.48,83.06,111.87,306.48,22.89,90.87,1.85,4.56,86.68,0.4
2021,8,6,234.73,131.48,126.32,310.9,23.65,85.11,1.49,1.14,86.69,0.52
2021,8,7,216.67,94.39,124.8,297.0,22.78,90.55,1.12,5.81,86.81,0.48
2021,8,8,222.14,137.96,103.55,287.98,23.32,86.64,1.39,10.37,86.94,0.5
2021,8,9,100.5,14.95,74.87,287.15,23.23,89.61,1.16,16.53,86.92,0.23
2021,8,10,200.63,51.28,132.94,269.87,23.5,88.8,1.81,4.13,86.74,0.45
2021,8,11,238.2,128.61,124.66,282.38,23.02,89.09,1.93,0.27,86.76,0.54
2021,8,12,213.22,76.29,139.6,270.3,23.04,87.27,1.84,3.53,86.87,0.48
2021,8,13,172.74,29.35,122.33,256.03,22.95,89.21,2.0,4.25,86.73,0.39
2021,8,14,240.89,144.08,113.26,278.48,22.81,88.91,2.04,1.17,86.58,0.55
2021,8,15,251.68,160.52,122.01,284.49,23.2,83.52,1.84,0.73,86.71,0.57
2021,8,16,286.89,240.28,101.76,292.38,23.34,81.22,1.47,0.33,86.97,0.66
2021,8,17,268.05,186.89,122.61,299.89,23.95,78.27,1.46,0.02,86.96,0.61
2021,8,18,206.35,57.73,141.38,283.7,23.53,81.7,1.22,2.44,86.83,0.47
2021,8,19,179.99,27.81,134.51,279.21,23.63,85.21,1.15,11.57,86.82,0.41
2021,8,20,44.96,9.87,33.71,289.73,22.25,92.99,1.07,75.85,86.99,0.1
2021,8,21,133.14,25.42,98.44,281.53,21.86,89.94,1.29,19.65,87.15,0.31
2021,8,22,207.9,106.75,126.38,283.68,22.88,85.52,1.32,1.0,87.09,0.48
2021,8,23,211.98,118.39,114.07,275.11,22.87,91.29,2.18,1.09,86.82,0.49
2021,8,24,127.96,18.16,100.24,280.93,22.41,91.75,1.81,2.73,86.74,0.3
2021,8,25,132.32,21.09,95.94,245.07,22.12,91.9,2.22,14.3,86.51,0.31
2021,8,26,192.05,89.96,130.02,270.94,22.31,87.63,1.91,2.66,86.47,0.45
2021,8,27,187.15,39.31,132.7,255.59,22.66,90.21,1.72,20.65,86.68,0.44
2021,8,28,116.47,24.46,86.04,268.65,22.2,90.04,1.74,13.78,86.77,0.28
2021,8,29,175.09,58.44,116.68,267.32,22.23,90.26,1.66,9.62,86.85,0.42
2021,8,30,221.25,162.1,102.15,281.6,22.03,90.13,1.51,4.56,87.15,0.53
2021,8,31,179.34,88.12,109.68,288.68,21.59,87.44,1.14,0.29,87.31,0.43
2021,9,1,71.4,8.13,55.33,285.66,21.82,88.18,1.25,3.87,87.27,0.17
2021,9,2,158.99,112.14,82.87,275.87,22.05,85.5,0.72,6.95,87.08,0.39
2021,9,3,207.6,77.51,131.09,277.84,21.9,85.06,1.34,3.43,86.96,0.51
2021,9,4,117.96,24.87,89.74,275.29,21.79,87.33,1.03,5.42,86.89,0.29
2021,9,5,257.15,251.68,79.8,274.78,22.39,84.26,1.22,2.02,86.9,0.63
2021,9,6,239.25,195.45,99.62,270.51,22.79,85.32,1.38,6.77,87.06,0.59
2021,9,7,143.69,12.02,114.73,269.26,22.36,88.91,1.56,11.37,87.24,0.36
2021,9,8,229.05,199.77,84.91,274.76,22.23,84.28,1.48,4.21,87.14,0.57
2021,9,9,211.64,112.39,119.56,266.18,22.34,85.51,1.0,29.73,87.02,0.53
2021,9,10,241.57,224.02,85.64,269.62,22.21,88.45,1.33,15.73,87.03,0.61
2021,9,11,87.85,6.23,71.27,263.18,21.75,83.04,1.17,7.72,87.08,0.22
2021,9,12,221.33,165.46,114.24,271.21,22.18,78.51,1.0,6.49,86.86,0.56
2021,9,13,202.1,164.79,86.38,269.07,22.19,77.42,1.21,25.24,86.89,0.51
2021,9,14,107.24,11.4,85.87,271.64,22.63,76.07,1.14,1.37,87.05,0.27
2021,9,15,232.11,229.31,87.94,273.27,22.54,80.83,1.26,1.09,87.13,0.6
2021,9,16,138.44,77.42,84.0,267.7,21.1,91.29,1.67,4.72,87.0,0.36
2021,9,17,154.11,101.37,91.32,266.85,21.84,82.72,1.27,2.24,86.91,0.4
2021,9,18,235.64,258.68,77.74,267.72,22.08,86.62,1.16,0.0,87.1,0.61
2021,9,19,232.12,233.88,85.08,263.57,22.37,91.23,1.56,3.51,87.26,0.61
2021,9,20,225.74,213.58,87.19,258.79,22.91,90.11,1.61,2.55,87.16,0.59
2021,9,21,183.44,90.76,112.47,252.89,22.21,91.74,1.83,8.05,87.05,0.49
2021,9,22,98.62,10.28,79.84,247.49,20.86,91.7,1.17,7.28,87.07,0.26
2021,9,23,160.61,59.37,107.77,247.86,20.36,85.4,0.95,17.71,87.22,0.43
2021,9,24,194.82,110.6,111.45,244.85,21.38,80.22,1.08,1.75,87.27,0.52
2021,9,25,229.26,230.5,75.6,248.95,21.83,84.94,1.15,1.04,87.13,0.62
2021,9,26,230.59,253.99,72.07,253.17,21.21,90.48,1.39,0.34,87.12,0.63
2021,9,27,243.92,290.87,54.43,248.7,22.1,83.21,1.2,0.0,87.2,0.67
2021,9,28,214.14,217.04,79.4,251.53,21.47,85.86,1.35,0.16,87.32,0.59
2021,9,29,222.51,268.45,61.89,248.79,21.23,80.29,1.11,4.47,87.37,0.62
2021,9,30,178.86,127.03,98.27,243.47,20.98,83.19,1.3,20.18,87.44,0.5
2021,10,1,210.27,187.71,91.32,237.41,21.05,91.86,1.61,6.25,87.34,0.59
2021,10,2,167.99,75.51,106.3,213.78,21.38,90.69,1.6,0.56,87.22,0.47
2021,10,3,212.17,191.55,83.11,227.74,21.13,91.68,2.0,0.01,87.03,0.6
2021,10,4,188.83,136.96,98.55,231.23,21.13,86.21,1.31,2.16,87.1,0.54
2021,10,5,170.62,127.0,86.87,231.96,20.86,73.15,1.15,0.48,87.33,0.49
2021,10,6,226.95,251.08,78.36,238.96,20.54,81.68,1.26,0.0,87.25,0.66
2021,10,7,208.39,214.65,84.27,241.02,20.79,87.03,1.33,0.0,87.1,0.61
2021,10,8,220.11,238.57,71.92,235.06,20.28,85.97,1.34,0.0,87.01,0.65
2021,10,9,226.94,246.76,73.04,234.59,20.2,78.05,1.25,0.0,87.08,0.67
2021,10,10,230.84,257.36,71.09,236.66,20.55,61.38,1.16,0.0,87.2,0.69
2021,10,11,234.74,299.5,53.62,237.65,20.24,57.93,1.27,0.0,87.19,0.7
2021,10,12,237.83,327.86,43.24,239.37,20.83,51.75,1.23,0.0,87.19,0.72
2021,10,13,240.69,336.73,42.41,241.46,20.73,56.14,1.3,0.0,87.18,0.73
2021,10,14,243.62,364.8,34.25,244.43,21.68,57.21,1.15,0.0,87.17,0.74
2021,10,15,235.85,351.91,34.1,236.09,21.92,56.58,1.18,0.0,87.08,0.72
2021,10,16,207.6,250.02,57.05,220.69,20.69,55.61,1.23,0.0,87.18,0.64
2021,10,17,31.09,5.84,24.93,204.02,19.72,68.95,1.12,6.71,87.32,0.1
2021,10,18,37.15,12.77,27.51,205.22,17.1,87.69,1.27,108.17,87.14,0.12
2021,10,19,153.48,140.04,70.52,207.55,17.58,91.1,1.05,14.42,87.11,0.48
2021,10,20,192.49,221.08,65.22,216.29,19.33,82.44,1.08,1.54,87.38,0.61
2021,10,21,214.18,278.28,55.94,222.53,18.19,74.02,1.15,0.0,87.35,0.69
2021,10,22,205.46,226.47,67.84,208.98,17.65,62.88,1.28,0.0,87.44,0.66
2021,10,23,212.79,273.44,53.78,213.05,17.11,69.07,1.06,0.0,87.66,0.69
2021,10,24,154.16,95.33,91.54,196.68,16.03,79.31,1.0,3.31,87.74,0.5
2021,10,25,206.49,263.98,52.57,207.57,15.63,74.8,1.15,0.01,87.63,0.68
2021,10,26,213.34,296.54,46.38,214.26,15.54,62.28,1.16,0.0,87.53,0.71
2021,10,27,209.93,281.29,50.87,211.02,15.47,59.89,1.11,0.0,87.68,0.7
2021,10,28,214.33,313.61,42.17,214.61,15.87,63.49,1.22,0.07,87.74,0.72
2021,10,29,206.61,281.27,48.72,206.91,16.09,68.44,1.27,0.0,87.91,0.7
2021,10,30,212.9,308.08,43.76,214.15,16.24,61.75,1.24,0.0,87.77,0.73
2021,10,31,209.07,308.27,43.75,211.54,15.01,63.36,1.27,0.0,87.58,0.72
2021,11,1,206.49,293.11,47.13,209.21,15.0,57.07,1.13,0.0,87.65,0.71
2021,11,2,193.87,242.56,55.39,194.14,14.13,57.64,1.22,0.02,87.78,0.67
2021,11,3,181.02,198.33,63.08,181.48,14.08,59.18,1.46,0.0,87.73,0.63
2021,11,4,180.8,200.89,62.98,183.28,13.55,59.26,1.18,0.0,87.61,0.64
2021,11,5,198.58,284.1,45.21,199.7,14.07,63.49,1.25,0.0,87.56,0.71
2021,11,6,197.36,269.51,50.83,199.98,14.7,61.93,1.17,0.0,87.4,0.71
2021,11,7,187.28,236.02,55.93,187.43,15.2,53.88,1.1,0.0,87.42,0.68
2021,11,8,188.71,239.08,58.47,190.66,15.13,49.36,1.13,0.0,87.55,0.68
2021,11,9,192.3,273.94,52.52,198.4,15.32,53.74,1.07,0.0,87.61,0.7
2021,11,10,186.13,249.48,53.47,190.06,15.26,58.44,1.08,0.0,87.61,0.68
2021,11,11,188.44,268.05,47.52,189.71,15.1,56.08,1.03,0.0,87.54,0.7
2021,11,12,185.92,254.54,50.38,186.72,14.29,57.3,1.14,0.0,87.59,0.69
2021,11,13,189.72,279.09,46.23,192.11,14.72,55.22,1.07,0.0,87.52,0.71
2021,11,14,187.84,275.86,45.57,190.26,13.94,55.09,1.09,0.0,87.47,0.71
2021,11,15,179.95,225.76,59.82,183.51,13.39,50.07,1.08,0.0,87.34,0.68
2021,11,16,189.26,307.19,37.81,194.01,13.53,48.2,1.12,0.0,87.43,0.72
2021,11,17,178.81,256.68,48.47,182.98,13.52,52.3,0.98,0.0,87.69,0.69
2021,11,18,173.45,220.6,53.98,175.85,14.0,54.08,1.09,0.0,87.56,0.67
2021,11,19,171.72,214.39,56.99,177.87,15.35,47.65,0.98,0.0,87.38,0.67
2021,11,20,147.13,160.09,63.06,167.82,15.61,50.24,0.96,0.0,87.42,0.58
2021,11,21,175.91,259.74,43.33,176.57,15.0,53.86,1.21,0.0,87.47,0.69
2021,11,22,181.03,286.63,40.33,183.96,14.51,49.45,1.15,0.0,87.33,0.72
2021,11,23,178.07,290.38,37.66,183.59,12.71,54.81,1.1,0.0,87.28,0.71
2021,11,24,166.18,226.61,52.95,168.65,12.12,58.83,1.15,0.0,87.55,0.67
2021,11,25,161.1,204.98,55.78,161.71,12.13,62.44,1.21,0.0,87.58,0.65
2021,11,26,157.16,193.91,58.01,158.67,11.82,59.22,1.08,0.0,87.55,0.64
2021,11,27,157.75,203.55,55.09,160.58,12.11,58.75,1.01,0.0,87.71,0.64
2021,11,28,162.16,217.71,52.5,162.39,12.74,55.27,1.03,0.0,87.84,0.66
2021,11,29,172.16,278.39,40.17,173.94,13.19,54.53,1.12,0.0,87.8,0.71
2021,11,30,153.78,189.6,72.03,165.78,13.56,48.36,0.91,0.0,87.74,0.63
2021,12,1,88.31,5.21,75.52,158.56,13.12,47.9,0.59,0.0,87.81,0.37
2021,12,2,72.47,6.21,61.69,154.78,13.35,52.62,0.87,0.19,87.84,0.3
2021,12,3,78.38,29.39,60.82,143.89,12.66,78.7,1.3,5.72,87.92,0.33
2021,12,4,162.45,273.48,33.94,162.73,13.99,71.55,1.16,0.0,87.76,0.68
2021,12,5,133.21,171.58,52.04,156.07,13.52,71.59,1.45,0.01,87.82,0.56
2021,12,6,121.45,121.99,59.4,145.82,11.52,80.79,0.83,1.85,87.69,0.51
2021,12,7,168.83,299.4,32.8,168.92,11.26,59.14,1.17,0.0,87.72,0.72
2021,12,8,165.78,285.69,34.75,165.94,12.5,51.49,1.07,0.0,87.79,0.71
2021,12,9,157.75,242.43,43.38,158.97,11.29,59.85,1.03,0.0,87.96,0.67
2021,12,10,161.44,257.34,41.22,162.08,10.69,61.99,1.22,0.0,87.86,0.69
2021,12,11,168.32,313.56,30.92,170.49,10.4,51.24,1.09,0.0,87.76,0.72
2021,12,12,148.28,196.17,61.97,153.83,10.17,61.07,1.03,0.0,87.9,0.64
2021,12,13,105.92,54.13,77.88,141.91,8.59,65.47,0.94,0.0,87.8,0.46
2021,12,14,143.4,189.54,48.88,143.99,8.94,57.6,1.19,0.0,87.73,0.62
2021,12,15,162.79,275.68,36.21,163.03,9.54,51.42,1.03,0.0,87.72,0.7
2021,12,16,138.26,170.47,52.21,138.85,8.06,51.8,1.17,0.0,87.78,0.6
2021,12,17,127.76,124.88,63.02,133.34,7.5,56.3,1.17,0.0,87.76,0.55
2021,12,18,132.65,154.32,62.12,161.61,7.35,56.6,1.02,0.0,87.64,0.57
2021,12,19,163.9,280.78,39.46,168.03,8.49,43.59,1.12,0.0,87.62,0.71
2021,12,20,165.44,285.42,42.82,172.18,9.64,39.42,0.98,0.0,87.6,0.72
2021,12,21,160.6,270.52,36.8,161.18,8.95,47.02,1.05,0.0,87.57,0.7
2021,12,22,157.89,249.71,41.58,159.56,9.02,50.49,1.19,0.0,87.43,0.68
2021,12,23,109.94,102.11,62.57,147.28,9.67,53.15,1.11,0.0,87.44,0.48
2021,12,24,131.3,137.48,62.0,137.18,9.59,60.35,1.21,0.0,87.45,0.57
2021,12,25,148.94,194.37,53.37,150.92,9.16,62.31,1.22,0.0,87.55,0.64
2021,12,26,71.96,4.65,61.72,145.43,8.54,64.72,0.85,0.04,87.83,0.31
2021,12,27,150.01,202.54,52.72,152.2,8.52,65.51,1.17,0.02,87.81,0.65
2021,12,28,92.81,8.7,79.11,160.35,8.34,68.25,0.95,0.68,87.76,0.4
2021,12,29,150.15,222.7,48.11,159.55,8.09,70.61,1.31,0.04,87.69,0.65
2021,12,30,139.23,159.38,79.88,166.92,7.85,61.7,0.97,0.0,88.07,0.6
2021,12,31,164.93,280.32,37.7,165.89,8.56,53.98,1.04,0.0,88.06,0.71
2022,1,1,159.26,252.95,42.88,164.39,9.27,50.32,1.04,0.0,87.98,0.68
2022,1,2,148.06,171.21,76.53,164.14,9.94,50.7,1.07,0.0,87.86,0.63
2022,1,3,165.94,285.58,34.55,167.71,10.68,51.4,1.12,0.0,87.71,0.7
2022,1,4,99.06,34.2,76.59,150.04,11.54,56.07,1.2,0.31,87.73,0.42
2022,1,5,38.63,2.33,32.48,142.8,8.32,87.87,1.32,18.09,87.74,0.16
2022,1,6,120.08,115.13,63.8,149.08,9.47,80.64,1.38,1.59,87.67,0.51
2022,1,7,106.33,97.11,57.63,148.63,9.69,82.36,1.57,0.3,87.74,0.45
2022,1,8,21.65,4.32,18.08,111.42,8.88,81.52,1.85,45.08,87.69,0.09
2022,1,9,102.65,60.77,66.69,124.89,7.63,85.48,1.63,7.94,87.52,0.43
2022,1,10,107.13,99.89,62.01,152.51,7.1,85.26,0.79,19.19,87.6,0.44
2022,1,11,133.58,159.72,58.89,157.67,8.43,76.17,1.07,4.18,87.58,0.55
2022,1,12,101.39,107.16,57.31,158.28,7.99,79.06,0.83,0.75,87.48,0.42
2022,1,13,105.3,133.07,55.88,169.75,8.16,75.33,1.03,0.0,87.55,0.43
2022,1,14,98.21,97.26,56.67,164.88,7.57,74.32,1.0,0.0,87.6,0.4
2022,1,15,101.42,127.97,49.48,182.59,7.56,51.89,1.38,0.0,87.68,0.41
2022,1,16,85.85,113.32,42.37,183.03,8.75,54.99,1.15,0.0,87.79,0.34
2022,1,17,104.11,67.09,70.37,170.68,8.27,65.36,1.05,0.0,87.89,0.42
2022,1,18,119.03,167.48,47.85,176.78,9.3,69.85,1.42,0.0,87.65,0.47
2022,1,19,110.36,72.31,76.47,171.03,7.26,78.49,1.08,0.35,87.43,0.44
2022,1,20,86.05,28.31,65.69,153.98,8.23,83.76,1.01,0.66,87.08,0.34
2022,1,21,155.93,185.89,58.72,165.28,8.66,81.35,1.05,0.39,87.18,0.61
2022,1,22,27.07,2.24,22.62,128.51,6.42,82.77,2.12,1.83,86.93,0.1
2022,1,23,38.19,13.68,29.68,144.53,6.88,85.29,1.93,21.48,86.95,0.15
2022,1,24,72.81,7.43,59.71,125.58,6.1,93.32,1.04,2.73,87.18,0.28
2022,1,25,76.07,55.4,52.0,175.29,7.2,84.64,1.24,3.39,87.23,0.29
2022,1,26,92.06,80.84,60.45,167.64,6.64,86.17,1.07,1.39,87.27,0.35
2022,1,27,142.67,153.74,67.86,184.55,6.6,81.3,1.4,0.0,87.36,0.54
2022,1,28,181.28,262.83,50.69,195.99,6.51,72.43,1.53,0.0,87.4,0.68
2022,1,29,139.31,142.56,66.78,189.58,8.46,65.21,1.39,0.0,87.52,0.52
2022,1,30,166.98,211.19,60.75,193.75,9.95,59.97,1.44,0.0,87.19,0.61
2022,1,31,123.06,94.72,68.16,169.48,9.52,66.71,1.44,0.0,87.23,0.45
2022,2,1,143.1,129.59,69.67,175.63,8.34,68.69,2.05,0.0,87.06,0.52
2022,2,2,117.06,91.72,72.81,189.51,9.0,69.41,1.51,0.11,87.13,0.42
2022,2,3,44.39,6.24,36.8,151.11,5.97,85.43,2.72,26.0,86.87,0.16
2022,2,4,44.43,6.23,36.73,142.97,5.46,86.22,1.35,6.19,86.79,0.16
2022,2,5,181.59,224.31,59.83,198.76,6.41,80.1,1.43,0.01,87.17,0.64
2022,2,6,192.03,260.76,51.86,202.06,8.6,74.66,1.38,0.0,87.51,0.67
2022,2,7,172.35,190.6,63.4,194.96,9.66,73.03,1.56,0.0,87.54,0.6
2022,2,8,168.24,140.94,83.15,183.75,10.2,72.72,1.4,0.32,87.42,0.58
2022,2,9,61.15,16.75,47.58,175.72,8.04,85.24,1.52,4.59,87.49,0.21
2022,2,10,195.99,252.2,58.48,210.75,8.19,74.09,1.55,0.0,87.54,0.67
2022,2,11,220.65,345.3,38.06,221.96,8.17,65.17,1.35,0.0,87.35,0.74
